image,text,confidence,bbox,price_cny,price_usd,shipping_price,bid_times
微信图片_20251122072635_92_1274.png,981274193,0.0656,"[[np.int32(559), np.int32(957)], [np.int32(639), np.int32(957)], [np.int32(639), np.int32(971)], [np.int32(559), np.int32(971)]]",,,,
微信图片_20251122072635_92_1274.png,结束时间:2025-09-0120:46:27,0.7342,"[[np.int32(54), np.int32(1258)], [np.int32(644), np.int32(1258)], [np.int32(644), np.int32(1312)], [np.int32(54), np.int32(1312)]]",,,,
微信图片_20251122072635_92_1274.png,2019-20 Panini Prizm Ja Morant RC 新秀,0.7175,"[[np.int32(54), np.int32(1334)], [np.int32(1102), np.int32(1334)], [np.int32(1102), np.int32(1406)], [np.int32(54), np.int32(1406)]]",,,,
微信图片_20251122072635_92_1274.png,灰熊 贾莫兰特  粉碎冰折  折射 BGS9.5分评,0.3601,"[[np.int32(54), np.int32(1402)], [np.int32(1084), np.int32(1402)], [np.int32(1084), np.int32(1478)], [np.int32(54), np.int32(1478)]]",,,,
微信图片_20251122072635_92_1274.png,级 (A-拍它就完了],0.6585,"[[np.int32(54), np.int32(1473)], [np.int32(535), np.int32(1473)], [np.int32(535), np.int32(1545)], [np.int32(54), np.int32(1545)]]",,,,
微信图片_20251122072635_92_1274.png,12 (超新星代卖1,0.7633,"[[np.int32(552), np.int32(1474)], [np.int32(968), np.int32(1474)], [np.int32(968), np.int32(1546)], [np.int32(552), np.int32(1546)]]",,,,
微信图片_20251122072635_92_1274.png,A,0.9996,"[[np.int32(989), np.int32(1485)], [np.int32(1029), np.int32(1485)], [np.int32(1029), np.int32(1533)], [np.int32(989), np.int32(1533)]]",,,,
微信图片_20251122072635_92_1274.png,半323.66,0.9063,"[[np.int32(51), np.int32(1568)], [np.int32(348), np.int32(1568)], [np.int32(348), np.int32(1645)], [np.int32(51), np.int32(1645)]]",323.66,,,
微信图片_20251122072635_92_1274.png,~ $46.19,0.8514,"[[np.int32(56), np.int32(1651)], [np.int32(240), np.int32(1651)], [np.int32(240), np.int32(1701)], [np.int32(56), np.int32(1701)]]",,46.19,,
微信图片_20251122072635_92_1274.png,34 次竞价,0.6697,"[[np.int32(58), np.int32(1716)], [np.int32(284), np.int32(1716)], [np.int32(284), np.int32(1770)], [np.int32(58), np.int32(1770)]]",,,,34.0
微信图片_20251122072635_92_1274.png,运费: 半18.00,0.5963,"[[np.int32(76), np.int32(1807)], [np.int32(320), np.int32(1807)], [np.int32(320), np.int32(1861)], [np.int32(76), np.int32(1861)]]",,,18.0,
微信图片_20251122072635_92_1274.png,竞价记录 (34),0.911,"[[np.int32(58), np.int32(1942)], [np.int32(326), np.int32(1942)], [np.int32(326), np.int32(1998)], [np.int32(58), np.int32(1998)]]",,,,
微信图片_20251122072635_92_1274.png,商品属性,0.9646,"[[np.int32(56), np.int32(2080)], [np.int32(232), np.int32(2080)], [np.int32(232), np.int32(2134)], [np.int32(56), np.int32(2134)]]",,,,
微信图片_20251122072635_92_1274.png,商品编号,0.9964,"[[np.int32(56), np.int32(2176)], [np.int32(220), np.int32(2176)], [np.int32(220), np.int32(2230)], [np.int32(56), np.int32(2230)]]",,,,
微信图片_20251122072635_92_1274.png,250827140918698,0.9998,"[[np.int32(354), np.int32(2180)], [np.int32(698), np.int32(2180)], [np.int32(698), np.int32(2222)], [np.int32(354), np.int32(2222)]]",,,,
微信图片_20251122072635_92_1274.png,体育类型,0.9815,"[[np.int32(56), np.int32(2252)], [np.int32(220), np.int32(2252)], [np.int32(220), np.int32(2306)], [np.int32(56), np.int32(2306)]]",,,,
微信图片_20251122072635_92_1274.png,Basketball,0.9779,"[[np.int32(357), np.int32(2255)], [np.int32(551), np.int32(2255)], [np.int32(551), np.int32(2299)], [np.int32(357), np.int32(2299)]]",,,,
微信图片_20251122072635_92_1274.png,需支付担保金 20 CHP,0.6821,"[[np.int32(58), np.int32(2342)], [np.int32(454), np.int32(2342)], [np.int32(454), np.int32(2396)], [np.int32(58), np.int32(2396)]]",,,,
微信图片_20251122072635_92_1274.png,好评数满 50 免担保金,0.633,"[[np.int32(54), np.int32(2394)], [np.int32(450), np.int32(2394)], [np.int32(450), np.int32(2450)], [np.int32(54), np.int32(2450)]]",,,,
微信图片_20251122072635_92_1274.png,商品己售出,0.547,"[[np.float64(911.337410843551), np.float64(1601.0366975919583)], [np.float64(1099.9987117897922), np.float64(1653.875674367051)], [np.float64(1083.662589156449), np.float64(1702.9633024080417)], [np.float64(895.0012882102078), np.float64(1650.124325632949)]]",,,,
微信图片_20251122072637_93_1274.png,令 @夕,0.05,"[[np.int32(918), np.int32(62)], [np.int32(1066), np.int32(62)], [np.int32(1066), np.int32(114)], [np.int32(918), np.int32(114)]]",,,,
微信图片_20251122072637_93_1274.png,商品,0.9864,"[[np.int32(538), np.int32(202)], [np.int32(640), np.int32(202)], [np.int32(640), np.int32(258)], [np.int32(538), np.int32(258)]]",,,,
微信图片_20251122072637_93_1274.png,2019PANINIPRIZM,0.3214,"[[np.int32(435), np.int32(577)], [np.int32(567), np.int32(577)], [np.int32(567), np.int32(593)], [np.int32(435), np.int32(593)]]",,,,
微信图片_20251122072637_93_1274.png,$249,0.035,"[[np.int32(665), np.int32(579)], [np.int32(701), np.int32(579)], [np.int32(701), np.int32(593)], [np.int32(665), np.int32(593)]]",,249.0,,
微信图片_20251122072637_93_1274.png,JA MORANT,0.5808,"[[np.int32(435), np.int32(591)], [np.int32(521), np.int32(591)], [np.int32(521), np.int32(607)], [np.int32(435), np.int32(607)]]",,,,
微信图片_20251122072637_93_1274.png,GEM MT,0.8823,"[[np.int32(643), np.int32(593)], [np.int32(701), np.int32(593)], [np.int32(701), np.int32(609)], [np.int32(643), np.int32(609)]]",,,,
微信图片_20251122072637_93_1274.png,FASTBRCAK PRIZMPINK,0.3578,"[[np.int32(435), np.int32(607)], [np.int32(609), np.int32(607)], [np.int32(609), np.int32(623)], [np.int32(435), np.int32(623)]]",,,,
微信图片_20251122072637_93_1274.png,100985460,0.5969,"[[np.int32(625), np.int32(621)], [np.int32(701), np.int32(621)], [np.int32(701), np.int32(637)], [np.int32(625), np.int32(637)]]",,,,
微信图片_20251122072637_93_1274.png,o,0.0125,"[[np.int32(534), np.int32(1036)], [np.int32(556), np.int32(1036)], [np.int32(556), np.int32(1044)], [np.int32(534), np.int32(1044)]]",,,,
微信图片_20251122072637_93_1274.png,结束时间:2025-08-16 20:00:00,0.7775,"[[np.int32(54), np.int32(1258)], [np.int32(646), np.int32(1258)], [np.int32(646), np.int32(1312)], [np.int32(54), np.int32(1312)]]",,,,
微信图片_20251122072637_93_1274.png,2019 Panini Prizm Ja Morant RC FAST,0.8009,"[[np.int32(56), np.int32(1340)], [np.int32(1033), np.int32(1340)], [np.int32(1033), np.int32(1402)], [np.int32(56), np.int32(1402)]]",,,,
微信图片_20251122072637_93_1274.png,BREAK PRIZM-PINK 快攻  贾 莫兰特  枪壬,0.6526,"[[np.int32(56), np.int32(1402)], [np.int32(1086), np.int32(1402)], [np.int32(1086), np.int32(1476)], [np.int32(56), np.int32(1476)]]",,,,
微信图片_20251122072637_93_1274.png,新秀 粉泡泡折 /50编 PSAIO 专收必备 巨星,0.5608,"[[np.int32(50), np.int32(1472)], [np.int32(1104), np.int32(1472)], [np.int32(1104), np.int32(1547)], [np.int32(50), np.int32(1547)]]",,,,
微信图片_20251122072637_93_1274.png,潜力,0.4868,"[[np.int32(54), np.int32(1542)], [np.int32(169), np.int32(1542)], [np.int32(169), np.int32(1617)], [np.int32(54), np.int32(1617)]]",,,,
微信图片_20251122072637_93_1274.png,"半7,900.00",0.6403,"[[np.int32(50), np.int32(1636)], [np.int32(409), np.int32(1636)], [np.int32(409), np.int32(1721)], [np.int32(50), np.int32(1721)]]",7900.0,,,
微信图片_20251122072637_93_1274.png,"~ $1,098.89",0.5794,"[[np.int32(54), np.int32(1718)], [np.int32(298), np.int32(1718)], [np.int32(298), np.int32(1775)], [np.int32(54), np.int32(1775)]]",,1098.89,,
微信图片_20251122072637_93_1274.png,怂54次竞价,0.118,"[[np.int32(60), np.int32(1786)], [np.int32(282), np.int32(1786)], [np.int32(282), np.int32(1840)], [np.int32(60), np.int32(1840)]]",,,,54.0
微信图片_20251122072637_93_1274.png,顺丰到付@,0.9073,"[[np.int32(78), np.int32(1880)], [np.int32(274), np.int32(1880)], [np.int32(274), np.int32(1928)], [np.int32(78), np.int32(1928)]]",,,,
微信图片_20251122072637_93_1274.png,商品属性,0.9897,"[[np.int32(56), np.int32(2010)], [np.int32(232), np.int32(2010)], [np.int32(232), np.int32(2066)], [np.int32(56), np.int32(2066)]]",,,,
微信图片_20251122072637_93_1274.png,商品编号,0.9957,"[[np.int32(56), np.int32(2108)], [np.int32(220), np.int32(2108)], [np.int32(220), np.int32(2160)], [np.int32(56), np.int32(2160)]]",,,,
微信图片_20251122072637_93_1274.png,250809205631521,0.831,"[[np.int32(355), np.int32(2111)], [np.int32(699), np.int32(2111)], [np.int32(699), np.int32(2155)], [np.int32(355), np.int32(2155)]]",,,,
微信图片_20251122072637_93_1274.png,富贵球星卡发发发,0.9783,"[[np.int32(239), np.int32(2269)], [np.int32(629), np.int32(2269)], [np.int32(629), np.int32(2331)], [np.int32(239), np.int32(2331)]]",,,,
微信图片_20251122072637_93_1274.png,/,0.013,"[[np.int32(904), np.int32(2290)], [np.int32(988), np.int32(2290)], [np.int32(988), np.int32(2366)], [np.int32(904), np.int32(2366)]]",,,,
微信图片_20251122072637_93_1274.png,好旺角尤钍,0.0246,"[[np.int32(96), np.int32(2348)], [np.int32(168), np.int32(2348)], [np.int32(168), np.int32(2372)], [np.int32(96), np.int32(2372)]]",,,,
微信图片_20251122072637_93_1274.png,ONDER CARD CLU,0.734,"[[np.int32(81), np.int32(2375)], [np.int32(185), np.int32(2375)], [np.int32(185), np.int32(2389)], [np.int32(81), np.int32(2389)]]",,,,
微信图片_20251122072637_93_1274.png,人商户,0.9843,"[[np.int32(285), np.int32(2351)], [np.int32(377), np.int32(2351)], [np.int32(377), np.int32(2389)], [np.int32(285), np.int32(2389)]]",,,,
微信图片_20251122072637_93_1274.png,好评率,0.7956,"[[np.int32(181), np.int32(2465)], [np.int32(289), np.int32(2465)], [np.int32(289), np.int32(2507)], [np.int32(181), np.int32(2507)]]",,,,
微信图片_20251122072637_93_1274.png,好评数,0.98,"[[np.int32(533), np.int32(2465)], [np.int32(643), np.int32(2465)], [np.int32(643), np.int32(2509)], [np.int32(533), np.int32(2509)]]",,,,
微信图片_20251122072637_93_1274.png,差评数,0.9771,"[[np.int32(889), np.int32(2465)], [np.int32(997), np.int32(2465)], [np.int32(997), np.int32(2509)], [np.int32(889), np.int32(2509)]]",,,,
微信图片_20251122072637_93_1274.png,100.009,0.8931,"[[np.int32(145), np.int32(2517)], [np.int32(325), np.int32(2517)], [np.int32(325), 2556], [np.int32(145), 2556]]",,,,
微信图片_20251122072637_93_1274.png,商品己售出,0.5751,"[[np.float64(912.3585363632978), np.float64(1669.0343881786703)], [np.float64(1099.993486955243), np.float64(1725.720510970999)], [np.float64(1082.6414636367022), np.float64(1773.9656118213297)], [np.float64(895.006513044757), np.float64(1717.279489029001)]]",,,,
微信图片_20251122072925_94_1274.png,令 @夕,0.0313,"[[np.int32(918), np.int32(62)], [np.int32(1066), np.int32(62)], [np.int32(1066), np.int32(114)], [np.int32(918), np.int32(114)]]",,,,
微信图片_20251122072925_94_1274.png,商品,0.9864,"[[np.int32(538), np.int32(202)], [np.int32(640), np.int32(202)], [np.int32(640), np.int32(258)], [np.int32(538), np.int32(258)]]",,,,
微信图片_20251122072925_94_1274.png,~019.30PaNINLPRIN,0.1847,"[[np.int32(479), np.int32(351)], [np.int32(627), np.int32(351)], [np.int32(627), np.int32(365)], [np.int32(479), np.int32(365)]]",,,,
微信图片_20251122072925_94_1274.png,PRIZMS PURPLE,0.5747,"[[np.int32(479), np.int32(365)], [np.int32(591), np.int32(365)], [np.int32(591), np.int32(381)], [np.int32(479), np.int32(381)]]",,,,
微信图片_20251122072925_94_1274.png,9.5,0.6337,"[[np.int32(724), np.int32(352)], [np.int32(798), np.int32(352)], [np.int32(798), np.int32(406)], [np.int32(724), np.int32(406)]]",,,,
微信图片_20251122072925_94_1274.png,#249JA MORANT,0.4028,"[[np.int32(477), np.int32(381)], [np.int32(593), np.int32(381)], [np.int32(593), np.int32(397)], [np.int32(477), np.int32(397)]]",,,,
微信图片_20251122072925_94_1274.png,《,0.0035,"[[np.int32(376), np.int32(368)], [np.int32(432), np.int32(368)], [np.int32(432), np.int32(430)], [np.int32(376), np.int32(430)]]",,,,
微信图片_20251122072925_94_1274.png,CENTERING,0.9834,"[[np.int32(477), np.int32(409)], [np.int32(549), np.int32(409)], [np.int32(549), np.int32(429)], [np.int32(477), np.int32(429)]]",,,,
微信图片_20251122072925_94_1274.png,CORNERS  9,0.6305,"[[np.int32(599), np.int32(413)], [np.int32(675), np.int32(413)], [np.int32(675), np.int32(429)], [np.int32(599), np.int32(429)]]",,,,
微信图片_20251122072925_94_1274.png,GEN MINT,0.2852,"[[np.int32(727), np.int32(403)], [np.int32(793), np.int32(403)], [np.int32(793), np.int32(421)], [np.int32(727), np.int32(421)]]",,,,
微信图片_20251122072925_94_1274.png,BECKETT@,0.5769,"[[np.int32(367), np.int32(428)], [np.int32(460), np.int32(428)], [np.int32(460), np.int32(454)], [np.int32(367), np.int32(454)]]",,,,
微信图片_20251122072925_94_1274.png,EDGES,0.5986,"[[np.int32(477), np.int32(429)], [np.int32(521), np.int32(429)], [np.int32(521), np.int32(445)], [np.int32(477), np.int32(445)]]",,,,
微信图片_20251122072925_94_1274.png,SURFACE,0.9723,"[[np.int32(597), np.int32(427)], [np.int32(657), np.int32(427)], [np.int32(657), np.int32(445)], [np.int32(597), np.int32(445)]]",,,,
微信图片_20251122072925_94_1274.png,0011920183,0.9997,"[[np.int32(717), np.int32(423)], [np.int32(805), np.int32(423)], [np.int32(805), np.int32(443)], [np.int32(717), np.int32(443)]]",,,,
微信图片_20251122072925_94_1274.png,12,0.7533,"[[np.int32(604), np.int32(666)], [np.int32(642), np.int32(666)], [np.int32(642), np.int32(696)], [np.int32(604), np.int32(696)]]",,,,
微信图片_20251122072925_94_1274.png,C,0.6857,"[[np.int32(553), np.int32(973)], [np.int32(635), np.int32(973)], [np.int32(635), np.int32(989)], [np.int32(553), np.int32(989)]]",,,,
微信图片_20251122072925_94_1274.png,JA MORANT,0.2723,"[[np.int32(532), np.int32(996)], [np.int32(660), np.int32(996)], [np.int32(660), np.int32(1026)], [np.int32(532), np.int32(1026)]]",,,,
微信图片_20251122072925_94_1274.png,GRIZZLIes,0.3194,"[[np.int32(535), np.int32(1035)], [np.int32(655), np.int32(1035)], [np.int32(655), np.int32(1055)], [np.int32(535), np.int32(1055)]]",,,,
微信图片_20251122072925_94_1274.png,结束时间:2025-07-2721:28:53,0.6193,"[[np.int32(54), np.int32(1258)], [np.int32(644), np.int32(1258)], [np.int32(644), np.int32(1312)], [np.int32(54), np.int32(1312)]]",,,,
微信图片_20251122072925_94_1274.png,2019-20 Panini Prizm Ja Morant 贾莫兰特,0.8989,"[[np.int32(56), np.int32(1334)], [np.int32(1116), np.int32(1334)], [np.int32(1116), np.int32(1406)], [np.int32(56), np.int32(1406)]]",,,,
微信图片_20251122072925_94_1274.png,腰壬新秀RC 灰熊 P乙系列  12/75编 同背紫,0.5047,"[[np.int32(52), np.int32(1404)], [np.int32(1106), np.int32(1404)], [np.int32(1106), np.int32(1476)], [np.int32(52), np.int32(1476)]]",,,,
微信图片_20251122072925_94_1274.png,折  折射 特卡 8GS金标9.5  小分可博P10 走,0.2518,"[[np.int32(54), np.int32(1473)], [np.int32(1082), np.int32(1473)], [np.int32(1082), np.int32(1546)], [np.int32(54), np.int32(1546)]]",,,,
微信图片_20251122072925_94_1274.png,远了193 POP3,0.9674,"[[np.int32(54), np.int32(1544)], [np.int32(441), np.int32(1544)], [np.int32(441), np.int32(1616)], [np.int32(54), np.int32(1616)]]",,,,
微信图片_20251122072925_94_1274.png,"半8,840.00",0.851,"[[np.int32(50), np.int32(1636)], [np.int32(409), np.int32(1636)], [np.int32(409), np.int32(1721)], [np.int32(50), np.int32(1721)]]",8840.0,,,
微信图片_20251122072925_94_1274.png,"$1,231.41",0.8975,"[[np.int32(54), np.int32(1718)], [np.int32(295), np.int32(1718)], [np.int32(295), np.int32(1773)], [np.int32(54), np.int32(1773)]]",,1231.41,,
微信图片_20251122072925_94_1274.png,怂74 次竞价,0.141,"[[np.int32(58), np.int32(1786)], [np.int32(282), np.int32(1786)], [np.int32(282), np.int32(1840)], [np.int32(58), np.int32(1840)]]",,,,74.0
微信图片_20251122072925_94_1274.png,运费: 半18.00,0.5096,"[[np.int32(78), np.int32(1880)], [np.int32(320), np.int32(1880)], [np.int32(320), np.int32(1928)], [np.int32(78), np.int32(1928)]]",,,18.0,
微信图片_20251122072925_94_1274.png,商品属性,0.9897,"[[np.int32(56), np.int32(2010)], [np.int32(232), np.int32(2010)], [np.int32(232), np.int32(2066)], [np.int32(56), np.int32(2066)]]",,,,
微信图片_20251122072925_94_1274.png,商品编号,0.9957,"[[np.int32(56), np.int32(2108)], [np.int32(220), np.int32(2108)], [np.int32(220), np.int32(2160)], [np.int32(56), np.int32(2160)]]",,,,
微信图片_20251122072925_94_1274.png,250722125214276,0.872,"[[np.int32(355), np.int32(2111)], [np.int32(695), np.int32(2111)], [np.int32(695), np.int32(2155)], [np.int32(355), np.int32(2155)]]",,,,
微信图片_20251122072925_94_1274.png,好好好京津冀,0.9853,"[[np.int32(233), np.int32(2265)], [np.int32(531), np.int32(2265)], [np.int32(531), np.int32(2331)], [np.int32(233), np.int32(2331)]]",,,,
微信图片_20251122072925_94_1274.png,哪,0.0002,"[[np.int32(100), np.int32(2344)], [np.int32(154), np.int32(2344)], [np.int32(154), np.int32(2370)], [np.int32(100), np.int32(2370)]]",,,,
微信图片_20251122072925_94_1274.png,宵,0.0988,"[[np.int32(904), np.int32(2290)], [np.int32(988), np.int32(2290)], [np.int32(988), np.int32(2368)], [np.int32(904), np.int32(2368)]]",,,,
微信图片_20251122072925_94_1274.png,企业商户,0.9673,"[[np.int32(253), np.int32(2349)], [np.int32(377), np.int32(2349)], [np.int32(377), np.int32(2389)], [np.int32(253), np.int32(2389)]]",,,,
微信图片_20251122072925_94_1274.png,好评率,0.7956,"[[np.int32(181), np.int32(2465)], [np.int32(289), np.int32(2465)], [np.int32(289), np.int32(2507)], [np.int32(181), np.int32(2507)]]",,,,
微信图片_20251122072925_94_1274.png,好评数,0.9787,"[[np.int32(533), np.int32(2465)], [np.int32(643), np.int32(2465)], [np.int32(643), np.int32(2507)], [np.int32(533), np.int32(2507)]]",,,,
微信图片_20251122072925_94_1274.png,差评数,0.9771,"[[np.int32(889), np.int32(2465)], [np.int32(997), np.int32(2465)], [np.int32(997), np.int32(2509)], [np.int32(889), np.int32(2509)]]",,,,
微信图片_20251122072925_94_1274.png,99.939,0.9534,"[[np.int32(154), np.int32(2514)], [np.int32(318), np.int32(2514)], [np.int32(318), 2556], [np.int32(154), 2556]]",,,,
微信图片_20251122072925_94_1274.png,22554,0.4871,"[[np.int32(527), np.int32(2527)], [np.int32(651), np.int32(2527)], [np.int32(651), 2556], [np.int32(527), 2556]]",,,,
微信图片_20251122072925_94_1274.png,15,0.9149,"[[np.int32(915), np.int32(2517)], [np.int32(967), np.int32(2517)], [np.int32(967), 2556], [np.int32(915), 2556]]",,,,
微信图片_20251122072925_94_1274.png,商品已售出,0.6886,"[[np.float64(912.3516449153894), np.float64(1669.0351332215832)], [np.float64(1099.996057474615), np.float64(1724.7825264128378)], [np.float64(1083.6483550846106), np.float64(1772.9648667784168)], [np.float64(895.003942525385), np.float64(1718.2174735871622)]]",,,,
微信图片_20251122072927_95_1274.png,令 @夕,0.0243,"[[np.int32(918), np.int32(62)], [np.int32(1064), np.int32(62)], [np.int32(1064), np.int32(114)], [np.int32(918), np.int32(114)]]",,,,
微信图片_20251122072927_95_1274.png,商品,0.9864,"[[np.int32(538), np.int32(202)], [np.int32(640), np.int32(202)], [np.int32(640), np.int32(258)], [np.int32(538), np.int32(258)]]",,,,
微信图片_20251122072927_95_1274.png,2019 PANINIPRIZM,0.787,"[[np.int32(447), np.int32(395)], [np.int32(577), np.int32(395)], [np.int32(577), np.int32(411)], [np.int32(447), np.int32(411)]]",,,,
微信图片_20251122072927_95_1274.png,#249,0.1088,"[[np.int32(675), np.int32(393)], [np.int32(713), np.int32(393)], [np.int32(713), np.int32(409)], [np.int32(675), np.int32(409)]]",,,,
微信图片_20251122072927_95_1274.png,JA MORANT,0.6186,"[[np.int32(447), np.int32(409)], [np.int32(533), np.int32(409)], [np.int32(533), np.int32(425)], [np.int32(447), np.int32(425)]]",,,,
微信图片_20251122072927_95_1274.png,GEMMT,0.9475,"[[np.int32(653), np.int32(407)], [np.int32(711), np.int32(407)], [np.int32(711), np.int32(423)], [np.int32(653), np.int32(423)]]",,,,
微信图片_20251122072927_95_1274.png,CHOICE PRIZM-TIGER STRIPE,0.4531,"[[np.int32(447), np.int32(423)], [np.int32(645), np.int32(423)], [np.int32(645), np.int32(439)], [np.int32(447), np.int32(439)]]",,,,
微信图片_20251122072927_95_1274.png,94555068,0.8427,"[[np.int32(643), np.int32(435)], [np.int32(713), np.int32(435)], [np.int32(713), np.int32(451)], [np.int32(643), np.int32(451)]]",,,,
微信图片_20251122072927_95_1274.png,二月枫-接代卖,0.9289,"[[np.int32(506), np.int32(1036)], [np.int32(642), np.int32(1036)], [np.int32(642), np.int32(1064)], [np.int32(506), np.int32(1064)]]",,,,
微信图片_20251122072927_95_1274.png,#县式;617137371910,0.0651,"[[np.int32(507), np.int32(1061)], [np.int32(641), np.int32(1061)], [np.int32(641), np.int32(1075)], [np.int32(507), np.int32(1075)]]",,,,
微信图片_20251122072927_95_1274.png,结束时间:2025-01-26 21:00:21,0.6623,"[[np.int32(54), np.int32(1258)], [np.int32(630), np.int32(1258)], [np.int32(630), np.int32(1312)], [np.int32(54), np.int32(1312)]]",,,,
微信图片_20251122072927_95_1274.png,[二月枫-承接代卖1,0.5993,"[[np.int32(84), np.int32(1333)], [np.int32(553), np.int32(1333)], [np.int32(553), np.int32(1405)], [np.int32(84), np.int32(1405)]]",,,,
微信图片_20251122072927_95_1274.png,2019-20  帕尼尼,0.6709,"[[np.int32(574), np.int32(1334)], [np.int32(978), np.int32(1334)], [np.int32(978), np.int32(1406)], [np.int32(574), np.int32(1406)]]",,,,
微信图片_20251122072927_95_1274.png,Prizm Pz顶级折射系列  灰熊贾莫兰特  新秀,0.5545,"[[np.int32(56), np.int32(1401)], [np.int32(1110), np.int32(1401)], [np.int32(1110), np.int32(1477)], [np.int32(56), np.int32(1477)]]",,,,
微信图片_20251122072927_95_1274.png,RC 签字  折射  虎皮折  虎纹折  动物折  超大比,0.5796,"[[np.int32(56), np.int32(1473)], [np.int32(1112), np.int32(1473)], [np.int32(1112), np.int32(1548)], [np.int32(56), np.int32(1548)]]",,,,
微信图片_20251122072927_95_1274.png,例SSP 箱货 PSA10分评级 完美品相 #然,0.5649,"[[np.int32(56), np.int32(1544)], [np.int32(1026), np.int32(1544)], [np.int32(1026), np.int32(1616)], [np.int32(56), np.int32(1616)]]",,,,
微信图片_20251122072927_95_1274.png,"半34,138.00",0.982,"[[np.int32(50), np.int32(1636)], [np.int32(449), np.int32(1636)], [np.int32(449), np.int32(1721)], [np.int32(50), np.int32(1721)]]",34138.0,,,
微信图片_20251122072927_95_1274.png,"~ $4,711.04",0.6385,"[[np.int32(54), np.int32(1722)], [np.int32(296), np.int32(1722)], [np.int32(296), np.int32(1772)], [np.int32(54), np.int32(1772)]]",,4711.04,,
微信图片_20251122072927_95_1274.png,怂84次竞价,0.1559,"[[np.int32(58), np.int32(1786)], [np.int32(282), np.int32(1786)], [np.int32(282), np.int32(1840)], [np.int32(58), np.int32(1840)]]",,,,84.0
微信图片_20251122072927_95_1274.png,顺丰到付@,0.9073,"[[np.int32(78), np.int32(1880)], [np.int32(274), np.int32(1880)], [np.int32(274), np.int32(1928)], [np.int32(78), np.int32(1928)]]",,,,
微信图片_20251122072927_95_1274.png,商品属性,0.9897,"[[np.int32(56), np.int32(2010)], [np.int32(232), np.int32(2010)], [np.int32(232), np.int32(2066)], [np.int32(56), np.int32(2066)]]",,,,
微信图片_20251122072927_95_1274.png,商品编号,0.9957,"[[np.int32(56), np.int32(2108)], [np.int32(220), np.int32(2108)], [np.int32(220), np.int32(2160)], [np.int32(56), np.int32(2160)]]",,,,
微信图片_20251122072927_95_1274.png,250121190008142,0.7762,"[[np.int32(355), np.int32(2111)], [np.int32(683), np.int32(2111)], [np.int32(683), np.int32(2155)], [np.int32(355), np.int32(2155)]]",,,,
微信图片_20251122072927_95_1274.png,二月枫,0.9608,"[[np.int32(237), np.int32(2269)], [np.int32(389), np.int32(2269)], [np.int32(389), np.int32(2331)], [np.int32(237), np.int32(2331)]]",,,,
微信图片_20251122072927_95_1274.png,压,0.004,"[[np.int32(116), np.int32(2312)], [np.int32(164), np.int32(2312)], [np.int32(164), np.int32(2340)], [np.int32(116), np.int32(2340)]]",,,,
微信图片_20251122072927_95_1274.png,/,0.013,"[[np.int32(904), np.int32(2290)], [np.int32(988), np.int32(2290)], [np.int32(988), np.int32(2366)], [np.int32(904), np.int32(2366)]]",,,,
微信图片_20251122072927_95_1274.png,企业商户,0.9701,"[[np.int32(253), np.int32(2349)], [np.int32(377), np.int32(2349)], [np.int32(377), np.int32(2389)], [np.int32(253), np.int32(2389)]]",,,,
微信图片_20251122072927_95_1274.png,好评率,0.7956,"[[np.int32(181), np.int32(2465)], [np.int32(289), np.int32(2465)], [np.int32(289), np.int32(2507)], [np.int32(181), np.int32(2507)]]",,,,
微信图片_20251122072927_95_1274.png,好评数,0.9787,"[[np.int32(533), np.int32(2465)], [np.int32(643), np.int32(2465)], [np.int32(643), np.int32(2507)], [np.int32(533), np.int32(2507)]]",,,,
微信图片_20251122072927_95_1274.png,差评数,0.9771,"[[np.int32(889), np.int32(2465)], [np.int32(997), np.int32(2465)], [np.int32(997), np.int32(2509)], [np.int32(889), np.int32(2509)]]",,,,
微信图片_20251122072927_95_1274.png,99.829,0.8883,"[[np.int32(154), np.int32(2514)], [np.int32(318), np.int32(2514)], [np.int32(318), 2556], [np.int32(154), 2556]]",,,,
微信图片_20251122072927_95_1274.png,4644,0.855,"[[np.int32(528), np.int32(2528)], [np.int32(628), np.int32(2528)], [np.int32(628), 2556], [np.int32(528), 2556]]",,,,
微信图片_20251122072927_95_1274.png,89,0.9996,"[[np.int32(911), np.int32(2517)], [np.int32(971), np.int32(2517)], [np.int32(971), 2556], [np.int32(911), 2556]]",,,,
微信图片_20251122072927_95_1274.png,商品已售出,0.765,"[[np.float64(912.3516449153894), np.float64(1669.0351332215832)], [np.float64(1099.996057474615), np.float64(1724.7825264128378)], [np.float64(1082.6483550846106), np.float64(1772.9648667784168)], [np.float64(895.003942525385), np.float64(1718.2174735871622)]]",,,,
微信图片_20251122072928_96_1274.png,令 @-,0.0164,"[[np.int32(920), np.int32(62)], [np.int32(1064), np.int32(62)], [np.int32(1064), np.int32(114)], [np.int32(920), np.int32(114)]]",,,,
微信图片_20251122072928_96_1274.png,商品,0.9864,"[[np.int32(538), np.int32(202)], [np.int32(640), np.int32(202)], [np.int32(640), np.int32(258)], [np.int32(538), np.int32(258)]]",,,,
微信图片_20251122072928_96_1274.png,2019PANINIPRIZM,0.4761,"[[np.int32(401), np.int32(379)], [np.int32(565), np.int32(379)], [np.int32(565), np.int32(399)], [np.int32(401), np.int32(399)]]",,,,
